Dataset name	Timepoint	Timeunit	Integration group	Dataset color	NCBI official gene symbol	Value_1st	Value_2nd	Significant	Rank	Cellline	Drug	Drug_fullName	Drug_class	Drug_abbreviation	Outlier
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	NRARP	26.0226965281959	0	FALSE	251	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	NREP	33.8201838014776	0	FALSE	142	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	NUSAP1	30.9099571785287	0	FALSE	171	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	NUTM2B	17.4907175569676	0	FALSE	562	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	NWD2	24.5502361610295	0	FALSE	285	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	NXT2	19.0680021291885	0	FALSE	486	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	OLFML2A	20.2985496493287	0	FALSE	429	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	OLIG1	56.0573697218095	0	FALSE	2	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	OR2B6	50.479227415034	0	FALSE	18	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Down	OrangeRed	OSGIN1	-28.1197204013242	0	FALSE	214	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	OTX1	16.9220481240944	0	FALSE	580	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	OVGP1	20.8593420110269	0	FALSE	415	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	OVOL1	45.4464704774628	0	FALSE	68	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	P2RX1	16.873064520754	0	FALSE	583	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PCDH10	43.4506909028233	0	FALSE	86	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PCDH17	40.5014445858634	0	FALSE	108	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PCDH19	44.627705856107	0	FALSE	75	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PCDH8	42.5336849016491	0	FALSE	91	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PCP2	19.738191009087	0	FALSE	459	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PDE4C	29.9847283125602	0	FALSE	185	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PEAK3	18.0601995227085	0	FALSE	534	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PECAM1	19.4927471005556	0	FALSE	464	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PGAM2	19.1341528764571	0	FALSE	482	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PGC	29.9971968025211	0	FALSE	184	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PITX3	19.2384332972818	0	FALSE	478	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PKD1L3	18.3056754850421	0	FALSE	520	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PKD2L1	19.8059574276299	0	FALSE	454	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PLEKHA7	19.4827704724976	0	FALSE	465	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PLK5	19.6646380368615	0	FALSE	460	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Down	OrangeRed	PMEL	-25.6663228716643	0	FALSE	258	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PNLDC1	31.6469466492885	0	FALSE	164	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PNP	29.0387979232224	0	FALSE	199	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	POLG2	46.6891805070981	0	FALSE	63	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	POLR2A	34.5330443811682	0	FALSE	138	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	POU3F1	39.9291150837921	0	FALSE	110	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PPEF2	21.3285791028498	0	FALSE	394	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PPP1R1A	24.5187192492746	0	FALSE	287	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PRDM13	54.918495458819	0	FALSE	3	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PRDM14	36.3164247455056	0	FALSE	130	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PRDM16	17.1462881066989	0	FALSE	574	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PRKCG	23.9461382301812	0	FALSE	300	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PRSS35	19.9485317235388	0	FALSE	444	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PRSS42	19.1423975938854	0	FALSE	481	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PRSS43	28.0171718681055	0	FALSE	215	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PSMB11	21.5684375397837	0	FALSE	384	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Down	OrangeRed	PSMD12	-17.5244434415504	0	FALSE	557	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Down	OrangeRed	PSMD14	-19.4199137456527	0	FALSE	469	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PTCH1	32.0345283205131	0	FALSE	161	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PTHLH	49.6104005140594	0	FALSE	30	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PTN	18.8878347383159	0	FALSE	492	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PTPN5	20.2897139857327	0	FALSE	430	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Down	OrangeRed	PTPRN	-26.187429058083	0	FALSE	247	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PTX4	36.6261785136348	0	FALSE	129	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	PYROXD2	18.8908028475679	0	FALSE	491	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RARG	51.7104252660183	0	FALSE	12	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RASGEF1B	19.1805604470026	0	FALSE	480	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RASL11A	24.46339408994	0	FALSE	288	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Down	OrangeRed	RBM11	-16.8131869539307	0	FALSE	590	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RCC1	23.2674633309637	0	FALSE	325	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RCSD1	24.9140804752333	0	FALSE	277	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RGCC	23.1613250181431	0	FALSE	327	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RGMB	21.2681043200525	0	FALSE	398	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RGS16	38.1180245250788	0	FALSE	121	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RGS2	41.3211572980026	0	FALSE	104	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RGS5	22.6507163429526	0	FALSE	345	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RHCE	24.1956707973383	0	FALSE	293	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RHEBL1	17.499508353957	0	FALSE	561	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RNASE13	16.6858878307373	0	FALSE	597	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RND1	50.7332747601316	0	FALSE	16	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RNF207	30.7336769304896	0	FALSE	172	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RRM2	23.8694246977606	0	FALSE	302	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RSPH6A	18.2352689492006	0	FALSE	527	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RSRP1	18.5945305479628	0	FALSE	509	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RTN4RL1	21.7879178350063	0	FALSE	379	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	RUNX3	39.3906162570627	0	FALSE	111	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	S100A14	17.1056411457698	0	FALSE	577	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	SALL1	42.3193896674384	0	FALSE	96	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	SASH3	20.0741431643564	0	FALSE	438	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	SATB2	21.3379582241117	0	FALSE	391	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	SCUBE3	25.9734768102993	0	FALSE	252	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	SDC4	25.3996297798132	0	FALSE	262	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
doxorubicin - healthy hiPSCd cardiomyocyte line MSN05 - regular response	0	min	doxorubicin - Up	OrangeRed	SEPT4	22.4992243329791	0	FALSE	355	healthy hiPSCd cardiomyocyte line MSN05	error	doxorubicin	Anthracycline	DOX	regular response
