ProcessLevel	Left_out_processName	ProcessID	ProcessName	Original_process_size	Process_size_after_left_out	New_symbols_count	New_symbols_count_divided_by_original_process_size	New_symbols_rank_increase	New_symbols_rank_increase_divided_by_original_process_size
2	Coagulation cascade and fibrinolysis	MBC:0000151	Triacylglycerol metabolism and transport	41	42	1	0.02439024	28	0.6829268
3	Coagulation factor synthesis and vitamin K metabolism	MBC:0000245	Coagulation cascade	10	13	3	0.3	24	2.4
3	Coagulation factor synthesis and vitamin K metabolism	MBC:0000566	Regulation of coagulation cascade by protein C	9	7	0	0	0.5	0.05555556
3	Cobalamin metabolism	MBC:0000429	Lysosomal glycoprotein degradation	67	70	3	0.04477612	83.5	1.246269
2	Collagen biosynthesis	MBC:0000037	Basement membrane dynamics	51	52	1	0.01960784	19	0.372549
2	Collagen biosynthesis	MBC:0000047	Cellular response to oxidative stress	51	51	1	0.01960784	37	0.7254902
2	Collagen biosynthesis	MBC:0000079	Glycosaminoglycan metabolism	86	90	1	0.01162791	50	0.5813953
2	Collagen biosynthesis	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	140	2	0.01449275	152	1.101449
2	Collagen biosynthesis	MBC:0000127	Proteoglycan synthesis	24	25	0	0	0.5	0.02083333
2	Collagen biosynthesis	MBC:0000133	Signaling by extracellular matrix components	43	43	1	0.02325581	34	0.7906977
3	Collagen fiber crosslinking	MBC:0000173	Amination of alpha-keto acids and deamination of amino acids	14	15	1	0.07142857	1	0.07142857
3	Collagen fiber crosslinking	MBC:0000313	Fibrillin synthesis	14	15	1	0.07142857	9	0.6428571
3	Collagen fiber crosslinking	MBC:0000316	Fibronectin synthesis and extracellular assembly	17	18	1	0.05882353	16	0.9411765
3	Collagen fiber crosslinking	MBC:0000429	Lysosomal glycoprotein degradation	67	68	1	0.01492537	15.5	0.2313433
3	Collagen fiber crosslinking	MBC:0000608	Syndecan receptor signaling	9	9	1	0.1111111	4	0.4444444
3	Collagen fibril organization by fibril-associated bridges	MBC:0000635	Translation termination	18	19	1	0.05555556	3	0.1666667
2	Complement pathway and regulation	MBC:0000033	Amyloid generation and aggregation	53	56	1	0.01886792	2.5	0.04716981
2	Complement pathway and regulation	MBC:0000034	Antigen presentation	86	88	2	0.02325581	54	0.627907
2	Complement pathway and regulation	MBC:0000037	Basement membrane dynamics	51	52	1	0.01960784	24	0.4705882
2	Complement pathway and regulation	MBC:0000038	Blood protein dynamics	8	8	0	0	5	0.625
2	Complement pathway and regulation	MBC:0000052	Coagulation cascade and fibrinolysis	27	29	2	0.07407407	2	0.07407407
2	Complement pathway and regulation	MBC:0000053	Collagen biosynthesis	42	43	1	0.02380952	7.5	0.1785714
2	Complement pathway and regulation	MBC:0000060	Degradation by lysosomal enzymes	63	64	1	0.01587302	36	0.5714286
2	Complement pathway and regulation	MBC:0000067	Endocytic pathway	92	93	1	0.01086957	58.5	0.6358696
2	Complement pathway and regulation	MBC:0000079	Glycosaminoglycan metabolism	86	93	4	0.04651163	190.5	2.215116
2	Complement pathway and regulation	MBC:0000082	Interferon signaling	39	40	1	0.02564103	1.5	0.03846154
2	Complement pathway and regulation	MBC:0000087	Kinin–kallikrein system	33	38	5	0.1515152	80.5	2.439394
2	Complement pathway and regulation	MBC:0000088	Lipid droplet dynamics	68	69	1	0.01470588	44	0.6470588
2	Complement pathway and regulation	MBC:0000100	Microtubule dynamics	83	84	1	0.01204819	73.5	0.8855422
2	Complement pathway and regulation	MBC:0000117	Pattern recognition signaling	45	46	1	0.02222222	2.5	0.05555556
2	Complement pathway and regulation	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	139	1	0.007246377	46	0.3333333
2	Complement pathway and regulation	MBC:0000135	Signaling pathways involved in hematopoiesis	120	121	1	0.008333334	34.5	0.2875
2	Complement pathway and regulation	MBC:0000147	TNF superfamily signaling	71	72	1	0.01408451	59	0.8309859
3	Connection of muscle sarcomere to extracellular matrix	MBC:0000156	Acetylcholine-mediated control of postsynaptic potential	11	13	2	0.1818182	13	1.181818
3	Connection of muscle sarcomere to extracellular matrix	MBC:0000251	Connection of muscle sarcomere to plasma membrane	14	17	3	0.2142857	28.5	2.035714
3	Connection of muscle sarcomere to extracellular matrix	MBC:0000495	Nuclear intermediate filaments	41	42	1	0.02439024	9	0.2195122
3	Connection of muscle sarcomere to extracellular matrix	MBC:0000551	Protein O-linked glycosylation in Golgi Apparatus	8	9	1	0.125	1	0.125
3	Connection of muscle sarcomere to plasma membrane	MBC:0000315	Fibronectin assembly	9	10	1	0.1111111	1	0.1111111
3	Connection of muscle sarcomere to plasma membrane	MBC:0000319	Focal adhesion organization	61	66	5	0.08196721	241	3.95082
3	Connection of muscle sarcomere to plasma membrane	MBC:0000383	Integrin-mediated leukocyte rolling	16	18	2	0.125	23.5	1.46875
3	Connection of muscle sarcomere to plasma membrane	MBC:0000469	Myofibril formation	11	12	1	0.09090909	11	1
3	Connection of muscle sarcomere to plasma membrane	MBC:0000668	Z-disc organization	23	22	0	0	8	0.3478261
3	Contractile ring constriction	MBC:0000206	CAM kinase signaling pathway	13	14	1	0.07692308	10.5	0.8076923
3	Contractile ring constriction	MBC:0000254	Contractile ring formation	10	13	2	0.2	16	1.6
3	Contractile ring constriction	MBC:0000288	Equatorial RhoA activation	5	6	1	0.2	3.5	0.7
3	Contractile ring constriction	MBC:0000613	Thick myofilament organization	6	7	1	0.1666667	2	0.3333333
3	Contractile ring formation	MBC:0000253	Contractile ring constriction	4	5	1	0.25	1	0.25
3	Contractile ring formation	MBC:0000491	Notch receptor signaling	31	32	1	0.03225806	15	0.483871
3	Contractile ring formation	MBC:0000553	Protein polyubiquitination	19	20	1	0.05263158	6	0.3157895
2	Control of postsynaptic potential	MBC:0000042	Cell-cell adhesion	92	92	0	0	1	0.01086957
2	Control of postsynaptic potential	MBC:0000047	Cellular response to oxidative stress	51	51	1	0.01960784	37	0.7254902
2	Control of postsynaptic potential	MBC:0000076	Filopodium and lamellipodium organization	104	105	1	0.009615385	8.5	0.08173077
2	Control of postsynaptic potential	MBC:0000085	Intracellular common signaling cascades of multiple pathways	120	124	1	0.008333334	2.5	0.02083333
2	Control of postsynaptic potential	MBC:0000095	Metabolism of non-essential amino acids	43	44	1	0.02325581	8	0.1860465
2	Control of postsynaptic potential	MBC:0000100	Microtubule dynamics	83	84	1	0.01204819	33	0.3975904
2	Control of postsynaptic potential	MBC:0000110	mRNA translation	81	82	1	0.01234568	5	0.0617284
2	Control of postsynaptic potential	MBC:0000113	Neuronal action potential generation and propagation	104	118	7	0.0673077	285	2.740385
2	Control of postsynaptic potential	MBC:0000114	Neuronal signaling pathways	78	81	1	0.01282051	14	0.1794872
2	Control of postsynaptic potential	MBC:0000125	Protein prenylation	62	63	1	0.01612903	6	0.09677419
2	Control of postsynaptic potential	MBC:0000126	Protein transport across the nuclear membrane	79	79	0	0	0.5	0.006329114
2	Control of postsynaptic potential	MBC:0000137	Signaling pathways regulating cardiovascular homeostasis	81	83	1	0.01234568	2	0.02469136
3	Copper transmembrane transport	MBC:0000220	Cellular iron uptake and export	19	20	1	0.05263158	9	0.4736842
3	Copper transmembrane transport	MBC:0000517	Phosphate transmembrane transport	32	33	1	0.03125	16	0.5
3	Copper transmembrane transport	MBC:0000567	Regulation of iron homeostasis	28	30	2	0.07142857	30	1.071429
3	Copper transmembrane transport	MBC:0000669	Zinc transmembrane transport	21	21	1	0.04761905	4	0.1904762
2	Cortical cytoskeleton dynamics	MBC:0000031	Actin filament dynamics	80	85	4	0.05	235.5	2.94375
2	Cortical cytoskeleton dynamics	MBC:0000037	Basement membrane dynamics	51	51	1	0.01960784	47	0.9215686
2	Cortical cytoskeleton dynamics	MBC:0000039	Bombesin receptor signaling	17	18	1	0.05882353	10	0.5882353
2	Cortical cytoskeleton dynamics	MBC:0000043	Cell-matrix adhesion	67	68	1	0.01492537	53	0.7910448
2	Cortical cytoskeleton dynamics	MBC:0000055	Control of postsynaptic potential	45	46	1	0.02222222	31.5	0.7
2	Cortical cytoskeleton dynamics	MBC:0000057	Cytokinesis	42	46	4	0.0952381	95	2.261905
2	Cortical cytoskeleton dynamics	MBC:0000073	Extracellular matrix breakdown	26	28	2	0.07692308	23.5	0.9038461
2	Cortical cytoskeleton dynamics	MBC:0000076	Filopodium and lamellipodium organization	104	109	5	0.04807692	414.5	3.985577
2	Cortical cytoskeleton dynamics	MBC:0000113	Neuronal action potential generation and propagation	104	105	1	0.009615385	62	0.5961539
2	Cortical cytoskeleton dynamics	MBC:0000132	Rolling cell adhesion	39	41	2	0.05128205	5.5	0.1410256
2	Cortical cytoskeleton dynamics	MBC:0000136	Signaling pathways regulating calcium homeostasis	39	40	1	0.02564103	20	0.5128205
2	Cortical cytoskeleton dynamics	MBC:0000140	Signaling pathways that control cell proliferation and differentiation	144	145	1	0.006944444	110	0.7638889
3	Corticotropin-releasing hormone receptor signaling	MBC:0000274	Dopamine-mediated control of postsynaptic potential	21	23	1	0.04761905	9	0.4285714
3	Corticotropin-releasing hormone receptor signaling	MBC:0000336	Glucocorticoid and Mineralocorticoid synthesis	6	7	1	0.1666667	4.5	0.75
3	Corticotropin-releasing hormone receptor signaling	MBC:0000548	Protein kinase C signaling pathway	18	19	2	0.1111111	22	1.222222
3	Co-translational translocation membrane protein insertion and import	MBC:0000244	Cleavage of ER signal peptide	5	5	1	0.2	2.5	0.5
3	C-type lectin receptor signaling	MBC:0000222	Centrosome duplication	30	31	1	0.03333334	18.5	0.6166667
3	C-type lectin receptor signaling	MBC:0000299	Exosome secretion	17	17	0	0	1	0.05882353
3	C-type lectin receptor signaling	MBC:0000366	Histone ubiquitination and deubiquitination	55	55	0	0	0.5	0.009090909
3	C-type lectin receptor signaling	MBC:0000383	Integrin-mediated leukocyte rolling	16	17	1	0.0625	15.5	0.96875
3	C-type lectin receptor signaling	MBC:0000429	Lysosomal glycoprotein degradation	67	71	1	0.01492537	16.5	0.2462687
3	C-type lectin receptor signaling	MBC:0000506	Osteonectin receptor signaling	15	16	1	0.06666667	2.5	0.1666667
3	C-type lectin receptor signaling	MBC:0000539	Proteasomal core organization	15	16	1	0.06666667	1	0.06666667
3	C-type lectin receptor signaling	MBC:0000623	Toll-like receptor signaling	33	35	1	0.03030303	16.5	0.5
3	C-type lectin receptor signaling	MBC:0000632	Transforming growth factor beta receptor signaling	8	9	1	0.125	1.5	0.1875
3	C-type lectin receptor signaling	MBC:0000654	Vascular endothelial growth factor receptor signaling	37	38	1	0.02702703	26	0.7027027
2	Cytokinesis	MBC:0000031	Actin filament dynamics	80	82	1	0.0125	53.5	0.66875
2	Cytokinesis	MBC:0000035	Apoptosis	82	83	1	0.01219512	81.5	0.9939024
2	Cytokinesis	MBC:0000037	Basement membrane dynamics	51	52	1	0.01960784	25.5	0.5
2	Cytokinesis	MBC:0000042	Cell-cell adhesion	92	93	1	0.01086957	50	0.5434783
2	Cytokinesis	MBC:0000043	Cell-matrix adhesion	67	69	1	0.01492537	53	0.7910448
2	Cytokinesis	MBC:0000049	Centrosome cycle	80	86	2	0.025	81	1.0125
2	Cytokinesis	MBC:0000051	Chromosome segregation by mitotic spindle	88	97	7	0.07954545	353.5	4.017045
2	Cytokinesis	MBC:0000058	Cytosolic intermediate filament and septin dynamics	66	69	3	0.04545455	119.5	1.810606
2	Cytokinesis	MBC:0000067	Endocytic pathway	92	97	3	0.0326087	161.5	1.755435
2	Cytokinesis	MBC:0000071	Eukaryotic cilium and flagellum dynamics	193	195	2	0.01036269	124	0.642487
2	Cytokinesis	MBC:0000076	Filopodium and lamellipodium organization	104	107	2	0.01923077	159	1.528846
2	Cytokinesis	MBC:0000081	Histone modification	183	184	1	0.005464481	103	0.5628415
2	Cytokinesis	MBC:0000089	Matricellular protein signaling	19	20	1	0.05263158	1	0.05263158
2	Cytokinesis	MBC:0000100	Microtubule dynamics	83	86	1	0.01204819	78.5	0.9457831
2	Cytokinesis	MBC:0000153	Vesicle exocytosis	99	99	0	0	0.5	0.005050505
3	Cytosolic core snRNP assembly	MBC:0000364	Histone methylation and demethylation	141	141	0	0	1	0.007092198
3	Cytosolic core snRNP assembly	MBC:0000494	Nuclear import of core snRNP	12	12	0	0	4	0.3333333
3	Cytosolic core snRNP assembly	MBC:0000576	Ribonucleoprotein assembly	23	23	0	0	8	0.3478261
3	Cytosolic core snRNP assembly	MBC:0000634	Translation initiation	95	97	2	0.02105263	93	0.9789473
3	Cytosolic Dicer-mediated microRNA and endogenous siRNA processing	MBC:0000609	Target RNA degradation, inhibition or destabilization by RICS or RITS	24	24	0	0	2	0.08333334
2	Cytosolic intermediate filament and septin dynamics	MBC:0000031	Actin filament dynamics	80	80	0	0	2.5	0.03125
2	Cytosolic intermediate filament and septin dynamics	MBC:0000034	Antigen presentation	86	87	1	0.01162791	52	0.6046512
2	Cytosolic intermediate filament and septin dynamics	MBC:0000037	Basement membrane dynamics	51	55	0	0	1	0.01960784
2	Cytosolic intermediate filament and septin dynamics	MBC:0000042	Cell-cell adhesion	92	94	1	0.01086957	6.5	0.07065217
2	Cytosolic intermediate filament and septin dynamics	MBC:0000043	Cell-matrix adhesion	67	68	1	0.01492537	57.5	0.858209
2	Cytosolic intermediate filament and septin dynamics	MBC:0000055	Control of postsynaptic potential	45	46	1	0.02222222	2	0.04444445
2	Cytosolic intermediate filament and septin dynamics	MBC:0000057	Cytokinesis	42	43	1	0.02380952	32.5	0.7738096
2	Cytosolic intermediate filament and septin dynamics	MBC:0000071	Eukaryotic cilium and flagellum dynamics	193	198	2	0.01036269	182	0.9430052
2	Cytosolic intermediate filament and septin dynamics	MBC:0000076	Filopodium and lamellipodium organization	104	105	1	0.009615385	1	0.009615385
2	Cytosolic intermediate filament and septin dynamics	MBC:0000091	Metabolism and transport of cholesterol, steroids and bile acids	74	74	0	0	5	0.06756756
2	Cytosolic intermediate filament and septin dynamics	MBC:0000100	Microtubule dynamics	83	84	1	0.01204819	74	0.8915663
2	Cytosolic intermediate filament and septin dynamics	MBC:0000111	Myofibril formation and organization	79	62	1	0.01265823	41.5	0.5253165
2	Cytosolic intermediate filament and septin dynamics	MBC:0000128	Purinergic signaling	28	29	1	0.03571429	6	0.2142857
2	Cytosolic intermediate filament and septin dynamics	MBC:0000148	Transcription	206	210	2	0.009708738	134.5	0.6529126
2	Cytosolic intermediate filament and septin dynamics	MBC:0000152	Ubiquitin mediated proteasomal degradation	121	122	0	0	20	0.1652893
2	Cytosolic intermediate filament and septin dynamics	MBC:0000153	Vesicle exocytosis	99	101	2	0.02020202	58	0.5858586
2	Cytosolic post-translational protein modification	MBC:0000033	Amyloid generation and aggregation	53	54	1	0.01886792	24	0.4528302
2	Cytosolic post-translational protein modification	MBC:0000047	Cellular response to oxidative stress	51	51	1	0.01960784	22	0.4313726
2	Cytosolic post-translational protein modification	MBC:0000048	Cellular response to radiation	67	66	1	0.01492537	25	0.3731343
2	Cytosolic post-translational protein modification	MBC:0000071	Eukaryotic cilium and flagellum dynamics	193	194	1	0.005181347	51.5	0.2668394
2	Cytosolic post-translational protein modification	MBC:0000081	Histone modification	183	184	0	0	5	0.0273224
2	Cytosolic post-translational protein modification	MBC:0000100	Microtubule dynamics	83	93	10	0.1204819	242	2.915663
2	Cytosolic post-translational protein modification	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	139	0	0	72	0.5217391
2	Cytosolic post-translational protein modification	MBC:0000122	Post-translational protein modification in Mitochondria	25	28	2	0.08	25.5	1.02
2	Cytosolic post-translational protein modification	MBC:0000152	Ubiquitin mediated proteasomal degradation	121	122	1	0.008264462	86.5	0.7148761
3	Cytosolic protein acetylation and deacetylation	MBC:0000156	Acetylcholine-mediated control of postsynaptic potential	11	12	1	0.09090909	1	0.09090909
3	Cytosolic protein acetylation and deacetylation	MBC:0000443	Microtubule crosslinking and bundling	11	12	1	0.09090909	1.5	0.1363636
3	Cytosolic protein acetylation and deacetylation	MBC:0000449	Microtubule stabilization	10	11	1	0.1	4	0.4
3	Cytosolic protein acetylation and deacetylation	MBC:0000541	Protein acylation	18	21	1	0.05555556	14	0.7777778
3	Cytosolic protein acetylation and deacetylation	MBC:0000569	Regulation of RNA polymerase II elongation activity	39	43	4	0.1025641	42	1.076923
3	Cytosolic protein acetylation and deacetylation	MBC:0000625	Transcription by rna polymerase II	56	56	4	0.07142857	72	1.285714
3	Cytosolic protein folding	MBC:0000544	Protein folding in mitochondria	5	8	1	0.2	1	0.2
3	Cytosolic protein tyrosination and detyrosination	MBC:0000501	Nucleosome assembly	46	47	1	0.02173913	23.5	0.5108696
3	Cytosolic RNA deadadenylation	MBC:0000376	Inhibition of apoptosis	31	32	1	0.03225806	7	0.2258064
3	Cytosolic RNA deadadenylation	MBC:0000406	Intestinal absorption and excretion of cholesterol	18	19	1	0.05555556	2	0.1111111
3	Cytosolic RNA deadadenylation	MBC:0000629	Transcription repression	87	92	7	0.08045977	286	3.287356
3	Cytosolic RNA deadadenylation	MBC:0000634	Translation initiation	95	96	1	0.01052632	26	0.2736842
3	Cytosolic RNA deadadenylation	MBC:0000635	Translation termination	18	19	1	0.05555556	1	0.05555556
3	Decorin synthesis	MBC:0000195	Biglycan synthesis	1	2	1	1	1	1
2	Degradation by lysosomal enzymes	MBC:0000033	Amyloid generation and aggregation	53	55	1	0.01886792	40.5	0.7641509
2	Degradation by lysosomal enzymes	MBC:0000034	Antigen presentation	86	87	1	0.01162791	18	0.2093023
2	Degradation by lysosomal enzymes	MBC:0000036	Autophagy	80	84	3	0.0375	114	1.425
2	Degradation by lysosomal enzymes	MBC:0000040	Carbohydrate metabolism and transport	67	70	1	0.01492537	29.5	0.4402985
