ProcessLevel	ProcessName	ProcessID	Symbol	Manual_validation	ReadWrite_references	Parent_processName
1	Electric transmission	MBCO:0000024	GRIN1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	GRIN2A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	GRIN2B	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	GRIN2D	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	GRIN3A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	GRIP1	Positive_for_at_least_one_child	PMID:12115684	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	GRIP2	Positive_for_at_least_one_child	PMID:10436050	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HCN1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HCN2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HCN3	Positive_for_at_least_one_child	PMID:16879992;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HCN4	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HOMER1	Positive_for_at_least_one_child	PMID:17389377	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HOMER2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HTR1A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HTR2A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HTR7	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	HTT	Positive_for_at_least_one_child	PMID:28639241	E_m_p_t_y
1	Electric transmission	MBCO:0000024	KCNA1	Positive_for_at_least_one_child	PMID:20557422;PMID:9776727;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNA2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNA3	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNA4	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:15952036;PMID:22615428	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNA5	Positive_for_at_least_one_child	PMID:16713996;PMID:21681339	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNA6	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNB1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:18599872	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNB2	Positive_for_at_least_one_child	PMID:28856240	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNC1	Positive_for_at_least_one_child	PMID:24992664;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNC2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:17761775	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNC3	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNC4	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCND1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCND2	Positive_for_at_least_one_child	PMID:24992664;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCND3	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:24992664;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNE1	Positive_for_at_least_one_child	PMID:23251633;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNE2	Positive_for_at_least_one_child	PMID:15292247	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNH1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNH2	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNIP2	Positive_for_at_least_one_child	PMID:26882027	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNJ10	True_positive	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNJ12	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25889894	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNJ2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25889894	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNJ3	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNJ4	Positive_for_at_least_one_child	PMID:23426663	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNJ5	Positive_for_at_least_one_child	PMID:23858001	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNJ6	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:18790060;PMID:25049222	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNK18	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNK2	Positive_for_at_least_one_child	PMID:31678351	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNK9	True_positive	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNMA1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:19060951;PMID:23281538	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNN3	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:11331374;PMID:24405447	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNN4	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25889894	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNQ1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNQ2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:14762142	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNQ3	Positive_for_at_least_one_child	PMID:11466425	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNQ5	Positive_for_at_least_one_child	PMID:18490447;UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	KCNT1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:19386908	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	MAG	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	MBP	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	MOBP	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	MOG	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	MPZ	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	MUSK	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	NFASC	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	NLGN1	Positive_for_at_least_one_child	PMID:28515678	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	NPTX2	Positive_for_at_least_one_child	PMID:31969807	E_m_p_t_y
1	Electric transmission	MBCO:0000024	NPTXR	Positive_for_at_least_one_child	UniProt - 2018March20	E_m_p_t_y
1	Electric transmission	MBCO:0000024	OPRM1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	PICK1	Positive_for_at_least_one_child	PMID:12065412	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	PLN	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	PLP1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	PMP22	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	PPP1R1B	Positive_for_at_least_one_child	PMID:21815786	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	PPP1R9B	Positive_for_at_least_one_child	PMID:23173822	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	RAPSN	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN10A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN11A	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN1A	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN1B	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN2A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN2B	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN3A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN4A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN5A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN8A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SCN9A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SHANK2	Positive_for_at_least_one_child	PMID:15236236	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SHANK3	Positive_for_at_least_one_child	PMID:21795692	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SLC12A5	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	SYP	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPA1	Positive_for_at_least_one_child	PMID:23595730;PMID:25192906;PMID:25896791	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPC1	Positive_for_at_least_one_child	PMID:14614461	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPC3	Positive_for_at_least_one_child	PMID:19823866	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPC4	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPC6	Positive_for_at_least_one_child	PMID:27881772	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPM4	Positive_for_at_least_one_child	PMID:17188667	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPM5	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPM7	Positive_for_at_least_one_child	PMID:31073743	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPM8	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPV1	Positive_for_at_least_one_child	PMID:21076423	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	TRPV4	Positive_for_at_least_one_child	PMID:23826708;PMID:25637662	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	UNC79	Positive_for_at_least_one_child	PMID:22476981	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	UNC80	Positive_for_at_least_one_child	PMID:22476981	Molecular Biology of the Cell
1	Electric transmission	MBCO:0000024	UTRN	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Energy generation and metabolism of cellular monomers	MBCO:0000015	ACO1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Energy generation and metabolism of cellular monomers	MBCO:0000015	ACO2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Energy generation and metabolism of cellular monomers	MBCO:0000015	ADPGK	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Energy generation and metabolism of cellular monomers	MBCO:0000015	AGL	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Energy generation and metabolism of cellular monomers	MBCO:0000015	AKR1A1	Positive_for_at_least_one_child	PMID:19480738	Molecular Biology of the Cell
1	Energy generation and metabolism of cellular monomers	MBCO:0000015	AKR1B1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:19480738	Molecular Biology of the Cell
1	Energy generation and metabolism of cellular monomers	MBCO:0000015	AKR1B10	Positive_for_at_least_one_child	PMID:32628753	Molecular Biology of the Cell
